"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2016";"020928";"Heimberg";"100";"";"8309244.55"
"2016";"020928";"Heimberg";"101";"";"5134066.25"
"2016";"020928";"Heimberg";"104";"";"3500688.15"
"2016";"020928";"Heimberg";"106";"";"1.00"
"2016";"020928";"Heimberg";"107";"";"1118200.00"
"2016";"020928";"Heimberg";"108";"";"18764837.75"
"2016";"020928";"Heimberg";"140";"";"11843336.45"
"2016";"020928";"Heimberg";"142";"";"157000.60"
"2016";"020928";"Heimberg";"145";"";"356003.00"
"2016";"020928";"Heimberg";"146";"";"566214.00"
"2016";"020928";"Heimberg";"200";"";"1189747.93"
"2016";"020928";"Heimberg";"204";"";"275893.85"
"2016";"020928";"Heimberg";"206";"";"15000000.00"
"2016";"020928";"Heimberg";"208";"";"131600.00"
"2016";"020928";"Heimberg";"209";"";"868713.30"
"2016";"020928";"Heimberg";"290";"";"290307.60"
"2016";"020928";"Heimberg";"293";"";"9440099.53"
"2016";"020928";"Heimberg";"294";"";"769337.86"
"2016";"020928";"Heimberg";"296";"";"12039184.00"
"2016";"020928";"Heimberg";"299";"";"9744707.68"
"2016";"020928";"Heimberg";"300";"01";"204581.80"
"2016";"020928";"Heimberg";"300";"15";"33502.00"
"2016";"020928";"Heimberg";"300";"29";"7676.00"
"2016";"020928";"Heimberg";"300";"54";"264.00"
"2016";"020928";"Heimberg";"300";"57";"5476.00"
"2016";"020928";"Heimberg";"301";"02";"742283.50"
"2016";"020928";"Heimberg";"301";"14";"426728.00"
"2016";"020928";"Heimberg";"301";"15";"87454.00"
"2016";"020928";"Heimberg";"301";"21";"1029757.45"
"2016";"020928";"Heimberg";"301";"53";"79256.90"
"2016";"020928";"Heimberg";"301";"54";"87799.70"
"2016";"020928";"Heimberg";"301";"57";"657118.80"
"2016";"020928";"Heimberg";"301";"61";"316092.95"
"2016";"020928";"Heimberg";"301";"71";"44973.50"
"2016";"020928";"Heimberg";"301";"72";"71247.00"
"2016";"020928";"Heimberg";"301";"73";"78089.50"
"2016";"020928";"Heimberg";"301";"77";"5361.00"
"2016";"020928";"Heimberg";"301";"81";"1442.60"
"2016";"020928";"Heimberg";"302";"21";"150553.90"
"2016";"020928";"Heimberg";"303";"54";"22761.50"
"2016";"020928";"Heimberg";"303";"55";"2999.60"
"2016";"020928";"Heimberg";"304";"15";"111860.05"
"2016";"020928";"Heimberg";"304";"21";"12685.00"
"2016";"020928";"Heimberg";"304";"61";"2772.00"
"2016";"020928";"Heimberg";"305";"01";"23486.10"
"2016";"020928";"Heimberg";"305";"02";"119790.55"
"2016";"020928";"Heimberg";"305";"14";"75305.00"
