"jahr";"nr";"gemeinde";"konto";"funktion";"betrag"
"2019";"102265";"Kerzers";"100";"";"2607729.42"
"2019";"102265";"Kerzers";"101";"";"9150227.81"
"2019";"102265";"Kerzers";"104";"";"144368.29"
"2019";"102265";"Kerzers";"107";"";"74513.20"
"2019";"102265";"Kerzers";"108";"";"359469.60"
"2019";"102265";"Kerzers";"140";"";"32645495.20"
"2019";"102265";"Kerzers";"142";"";"453300.00"
"2019";"102265";"Kerzers";"143";"";"5439349.91"
"2019";"102265";"Kerzers";"200";"";"1826350.46"
"2019";"102265";"Kerzers";"201";"";"3487706.75"
"2019";"102265";"Kerzers";"204";"";"608963.68"
"2019";"102265";"Kerzers";"205";"";"750000.00"
"2019";"102265";"Kerzers";"206";"";"29458732.00"
"2019";"102265";"Kerzers";"208";"";"437552.42"
"2019";"102265";"Kerzers";"209";"";"4269645.72"
"2019";"102265";"Kerzers";"293";"";"4732782.50"
"2019";"102265";"Kerzers";"299";"";"5302719.90"
"2019";"102265";"Kerzers";"300";"01";"193937.50"
"2019";"102265";"Kerzers";"300";"02";"9635.00"
"2019";"102265";"Kerzers";"300";"14";"2160.00"
"2019";"102265";"Kerzers";"300";"15";"377.40"
"2019";"102265";"Kerzers";"300";"16";"6112.60"
"2019";"102265";"Kerzers";"300";"21";"5190.00"
"2019";"102265";"Kerzers";"300";"32";"1560.00"
"2019";"102265";"Kerzers";"300";"34";"1110.00"
"2019";"102265";"Kerzers";"300";"49";"3240.00"
"2019";"102265";"Kerzers";"300";"54";"2800.00"
"2019";"102265";"Kerzers";"300";"57";"5140.00"
"2019";"102265";"Kerzers";"300";"61";"837.00"
"2019";"102265";"Kerzers";"300";"71";"837.00"
"2019";"102265";"Kerzers";"300";"72";"1351.80"
"2019";"102265";"Kerzers";"300";"73";"514.80"
"2019";"102265";"Kerzers";"300";"77";"279.00"
"2019";"102265";"Kerzers";"300";"79";"9825.00"
"2019";"102265";"Kerzers";"300";"81";"530.40"
"2019";"102265";"Kerzers";"301";"02";"414200.99"
"2019";"102265";"Kerzers";"301";"11";"7331.35"
"2019";"102265";"Kerzers";"301";"14";"67089.05"
"2019";"102265";"Kerzers";"301";"15";"122339.35"
"2019";"102265";"Kerzers";"301";"16";"26236.00"
"2019";"102265";"Kerzers";"301";"21";"815343.22"
"2019";"102265";"Kerzers";"301";"22";"2380.00"
"2019";"102265";"Kerzers";"301";"23";"2380.00"
"2019";"102265";"Kerzers";"301";"32";"17336.60"
"2019";"102265";"Kerzers";"301";"34";"488838.55"
"2019";"102265";"Kerzers";"301";"53";"7820.00"
"2019";"102265";"Kerzers";"301";"54";"182843.03"
"2019";"102265";"Kerzers";"301";"57";"312878.17"
"2019";"102265";"Kerzers";"301";"61";"529436.89"
